X,Y,objectid,name,loctype,lastupdate,confirmedcases,globalid
-13026210.9388,3852184.5047,179,Bonita,Unincorporated,2020/03/20 08:00:00+00,0,{D2FB6339-3918-4ABB-8FAD-C8504F20772A}
-13023703.1721,3859438.9896,180,Spring Valley,Unincorporated,2020/03/20 08:00:00+00,0,{69DFDCEA-F1D6-424C-B29F-740A3925586D}
-13055943.7678,3911860.2881,181,CARLSBAD,Incorporated City,2020/03/27 08:00:00+00,19,{1079B408-759C-4C9E-A62D-91B8E4D3E89B}
-13025980.1151,3845995.7071,182,CHULA VISTA,Incorporated City,2020/03/27 08:00:00+00,24,{F054EA62-AC11-4D4A-BD75-26BAAFFF37A0}
-13040305.7757,3849683.3521,183,CORONADO,Incorporated City,2020/03/27 08:00:00+00,1,{95213939-174B-4655-AAB2-32CA2EBD2B15}
-13053598.1182,3890456.4197,184,DEL MAR,Incorporated City,2020/03/27 08:00:00+00,6,{B633D294-EA65-4CB4-A719-BFA0151FD101}
-13019977.8232,3869010.3783,185,EL CAJON,Incorporated City,2020/03/27 08:00:00+00,26,{C870F8D0-0BE4-4CBB-ABF2-DD755547C8F6}
-13053457.8827,3901822.0345,186,ENCINITAS,Incorporated City,2020/03/27 08:00:00+00,16,{56C3845E-7648-4D26-9F74-D171DD35B377}
-13032422.3731,3913182.7739,187,ESCONDIDO,Incorporated City,2020/03/27 08:00:00+00,9,{EDA5BCF9-938D-4988-8DA0-08B0168B025D}
-13037555.5062,3838223.8478,188,IMPERIAL BEACH,Incorporated City,2020/03/27 08:00:00+00,0,{700F8589-5F17-4CFD-81CD-D03C376E2523}
-13026645.6096,3864877.6567,189,LA MESA,Incorporated City,2020/03/27 08:00:00+00,3,{9A2C530A-C472-4A97-B228-3F42BC9B34B9}
-13028211.636,3859954.5455,190,LEMON GROVE,Incorporated City,2020/03/27 08:00:00+00,2,{053DEC54-992F-4982-8833-E7F1C7375C0C}
-13035021.6577,3851915.3974,191,NATIONAL CITY,Incorporated City,2020/03/27 08:00:00+00,8,{BB56EDF8-5F8C-4EF1-9DED-CF3D59899BDF}
-13058713.0221,3925163.5645,192,OCEANSIDE,Incorporated City,2020/03/27 08:00:00+00,11,{D04BE0AC-8A22-4E78-9BB3-F788E451FB2C}
-13026621.7138,3893603.7466,193,POWAY,Incorporated City,2020/03/27 08:00:00+00,7,{B9529360-3858-488E-A72A-87E39B0C98AC}
-13036572.7596,3877908.7206,194,SAN DIEGO,Incorporated City,2020/03/27 08:00:00+00,284,{5756AD04-20FA-4DA8-91A6-73E6A1082BF2}
-13043317.7596,3913521.8578,195,SAN MARCOS,Incorporated City,2020/03/27 08:00:00+00,3,{0992F52A-123D-4FBB-8A21-AC32362DB0B3}
-13022693.0821,3876133.215,196,SANTEE,Incorporated City,2020/03/27 08:00:00+00,2,{818AE526-3682-4278-957B-4406FD777FB8}
-13053032.9052,3894545.1224,197,SOLANA BEACH,Incorporated City,2020/03/27 08:00:00+00,1,{A53E6ABA-EB6E-4DD9-9ED9-66842D40D9EF}
-13050937.1562,3920504.8702,198,VISTA,Incorporated City,2020/03/27 08:00:00+00,10,{1B61F4D2-83BC-46BB-88B8-387B418360CF}
-13036572.8683,3877908.5737,199,FEDERAL QUARANTINE,Federal,2020/03/27 08:00:00+00,0,{57DB8C45-7E97-4969-BB8A-D5DDB5B56A3F}
-13047217.8826,3898975.5031,200,Rancho Santa Fe,Unincorporated,2020/03/27 08:00:00+00,7,{20E53D36-1664-429C-9F3B-81CF5948C36E}
-13009769.1049,3900855.9098,201,Ramona,Unincorporated,2020/03/27 08:00:00+00,4,{8A829CAE-F40E-4767-9105-B06323F3A4A3}
-13049711.3295,3944429.484,202,Fallbrook,Unincorporated,2020/03/27 08:00:00+00,4,{AC3B74BA-5E9E-4DE3-AE43-6BAC5DBBD3C3}
-13015632.7422,3876391.0926,203,Lakeside,Unincorporated,2020/03/27 08:00:00+00,2,{E32A6611-F7A7-49ED-8D7B-1B5A1E3606ED}
-13026210.9388,3852184.5047,204,Bonita,Unincorporated,2020/03/27 08:00:00+00,2,{320DACCF-A019-4B09-9A53-D68721668767}
-13023703.1721,3859438.9896,205,Spring Valley,Unincorporated,2020/03/27 08:00:00+00,9,{7C52D1E4-CA6F-431A-9D01-4574964C68BF}
-13358862.483,3894963.5639,206,Unknown,Unknown,2020/03/27 08:00:00+00,28,{95B6BD2E-5A16-4D44-987E-70F05CDB7CAF}
-13055943.7678,3911860.2881,207,CARLSBAD,Incorporated City,2020/03/28 08:00:00+00,20,{A8568130-04ED-4A5F-87B5-9B0E96A9C667}
-13025980.1151,3845995.7071,208,CHULA VISTA,Incorporated City,2020/03/28 08:00:00+00,24,{DD034AE7-2E02-4C36-B05D-C1E6709F8A58}
-13040305.7757,3849683.3521,209,CORONADO,Incorporated City,2020/03/28 08:00:00+00,1,{F2456728-56DD-40D0-9F0E-C75A003E1969}
-13053598.1182,3890456.4197,210,DEL MAR,Incorporated City,2020/03/28 08:00:00+00,6,{473EC580-C2E0-4B29-B1FD-A4F92E06F254}
-13019977.8232,3869010.3783,211,EL CAJON,Incorporated City,2020/03/28 08:00:00+00,29,{D1B7E80E-991B-460B-AA5F-293C9381FC67}
-13053457.8827,3901822.0345,212,ENCINITAS,Incorporated City,2020/03/28 08:00:00+00,18,{02F677DF-81E4-448E-8A13-314805E6B9D0}
-13032422.3731,3913182.7739,213,ESCONDIDO,Incorporated City,2020/03/28 08:00:00+00,9,{46616E6E-BDEE-46A3-B7A3-DA26CFE7BC33}
-13037555.5062,3838223.8478,214,IMPERIAL BEACH,Incorporated City,2020/03/28 08:00:00+00,0,{83B6661B-FFAB-4510-8290-DEFE3634B659}
-13026645.6096,3864877.6567,215,LA MESA,Incorporated City,2020/03/28 08:00:00+00,4,{63D4FE4F-746F-423B-8A20-9A08089FBF61}
-13028211.636,3859954.5455,216,LEMON GROVE,Incorporated City,2020/03/28 08:00:00+00,3,{3B406A8C-20DF-4FF9-BE81-DF044312C76F}
-13035021.6577,3851915.3974,217,NATIONAL CITY,Incorporated City,2020/03/28 08:00:00+00,8,{45501267-DCEE-4B06-9184-D92FD8384F03}
-13058713.0221,3925163.5645,218,OCEANSIDE,Incorporated City,2020/03/28 08:00:00+00,11,{096F3247-09C3-40B9-A631-650C93B7A740}
-13026621.7138,3893603.7466,219,POWAY,Incorporated City,2020/03/28 08:00:00+00,7,{323CEA5F-2DF7-4B3C-9A1B-98A400A28845}
-13043317.7596,3913521.8578,220,SAN MARCOS,Incorporated City,2020/03/28 08:00:00+00,4,{51926D37-E3FD-429A-A863-3960A052CBA5}
-13022693.0821,3876133.215,221,SANTEE,Incorporated City,2020/03/28 08:00:00+00,2,{81F58C28-4253-436C-A9C1-F448B0EA1EFC}
-13053032.9052,3894545.1224,222,SOLANA BEACH,Incorporated City,2020/03/28 08:00:00+00,2,{39845679-4DA4-4EBE-B3D9-4FEF30270D40}
-13050937.1562,3920504.8702,223,VISTA,Incorporated City,2020/03/28 08:00:00+00,10,{44BB74A4-FF3D-4C0D-8542-65DD8D48D72E}
-13036572.8683,3877908.5737,224,SAN DIEGO,Incorporated City,2020/03/28 08:00:00+00,314,{696FCAE4-2C45-4DD9-B4D5-FE50B671BDF4}
-13047217.8826,3898975.5031,225,Rancho Santa Fe,Unincorporated,2020/03/28 08:00:00+00,7,{EF70FF26-5705-417D-BE0C-A5BFA72628B6}
-13009769.1049,3900855.9098,226,Ramona,Unincorporated,2020/03/28 08:00:00+00,4,{867E6280-9E37-425E-90E3-2C7094D3B1E9}
-13049711.3295,3944429.484,227,Fallbrook,Unincorporated,2020/03/28 08:00:00+00,4,{A96661A7-8592-4B40-909D-41B29A5EA027}
-13015632.7422,3876391.0926,228,Lakeside,Unincorporated,2020/03/28 08:00:00+00,3,{14C6B591-F37B-45F1-B82C-B53D9494EDFB}
-13026210.9388,3852184.5047,229,Bonita,Unincorporated,2020/03/28 08:00:00+00,2,{B2E4452D-47AF-49B8-B959-CCEEE854B88C}
-13023703.1721,3859438.9896,230,Spring Valley,Unincorporated,2020/03/28 08:00:00+00,9,{B43AF3EA-4431-46BD-9C3D-0BF2A34E836C}
-13055943.7678,3911860.2881,231,CARLSBAD,Incorporated City,2020/03/29 08:00:00+00,24,{0372F7FF-B3F9-41A1-A8C6-88401E3F84A9}
-13025980.1151,3845995.7071,232,CHULA VISTA,Incorporated City,2020/03/29 08:00:00+00,32,{333B30E8-2142-4EE9-87CD-573054DAC8A3}
-13040305.7757,3849683.3521,233,CORONADO,Incorporated City,2020/03/29 08:00:00+00,1,{8688CEA2-0509-40C7-953D-119EC4CDD8E7}
-13053598.1182,3890456.4197,234,DEL MAR,Incorporated City,2020/03/29 08:00:00+00,6,{1951BE6A-59FD-4119-A354-1A1D5AEACC54}
-13019977.8232,3869010.3783,235,EL CAJON,Incorporated City,2020/03/29 08:00:00+00,34,{9E80D0B3-8571-4440-8C52-6A2104582369}
-13053457.8827,3901822.0345,236,ENCINITAS,Incorporated City,2020/03/29 08:00:00+00,19,{02A9BA91-2204-4FAB-ADA3-2428D7EC3E92}
-13032422.3731,3913182.7739,237,ESCONDIDO,Incorporated City,2020/03/29 08:00:00+00,10,{6CF3429F-F3DC-46E7-807B-491E09D1F0C6}
-13037555.5062,3838223.8478,238,IMPERIAL BEACH,Incorporated City,2020/03/29 08:00:00+00,0,{54F75C7E-D4BD-43F8-B225-52B9ED54238E}
-13026645.6096,3864877.6567,239,LA MESA,Incorporated City,2020/03/29 08:00:00+00,6,{0DF409EC-291C-480A-B2D7-B791FDE72434}
-13028211.636,3859954.5455,240,LEMON GROVE,Incorporated City,2020/03/29 08:00:00+00,4,{E4E0197E-6335-48CD-95B5-93E3909ED421}
-13035021.6577,3851915.3974,241,NATIONAL CITY,Incorporated City,2020/03/29 08:00:00+00,8,{68B24C53-5891-4E47-B940-58015F265445}
-13058713.0221,3925163.5645,242,OCEANSIDE,Incorporated City,2020/03/29 08:00:00+00,14,{950D009B-E7B1-416E-ABBF-D2DB8325C19B}
-13026621.7138,3893603.7466,243,POWAY,Incorporated City,2020/03/29 08:00:00+00,7,{03226EFF-9F88-4537-B617-2351CE49961E}
-13043317.7596,3913521.8578,244,SAN MARCOS,Incorporated City,2020/03/29 08:00:00+00,5,{9C56AF73-DFA5-4823-83E6-E5CB084C2432}
-13022693.0821,3876133.215,245,SANTEE,Incorporated City,2020/03/29 08:00:00+00,3,{D0A6BFB7-CD3A-41FF-8260-402F25305A5A}
-13053032.9052,3894545.1224,246,SOLANA BEACH,Incorporated City,2020/03/29 08:00:00+00,2,{4AB75846-9055-41ED-A4BA-5EAD5C726DE5}
-13050937.1562,3920504.8702,247,VISTA,Incorporated City,2020/03/29 08:00:00+00,11,{C110FD81-4F7A-4845-937C-8C92FB530B1E}
-13036572.8683,3877908.5737,248,SAN DIEGO,Incorporated City,2020/03/29 08:00:00+00,350,{ECA0A888-0C67-460C-A11A-E2B0BFBCC7F9}
-13047217.8826,3898975.5031,249,Rancho Santa Fe,Unincorporated,2020/03/29 08:00:00+00,10,{D8DEFB92-A672-43E9-BE2E-EAD00130F2BF}
-13009769.1049,3900855.9098,250,Ramona,Unincorporated,2020/03/29 08:00:00+00,4,{ABC1B603-B3C6-43BA-8A31-5246B15DE24F}
-13049711.3295,3944429.484,251,Fallbrook,Unincorporated,2020/03/29 08:00:00+00,4,{208EB2FA-D34B-40B9-AC2D-197F608FA8E3}
-13015632.7422,3876391.0926,252,Lakeside,Unincorporated,2020/03/29 08:00:00+00,4,{C4C587CD-1AEE-42F7-9FE9-43CCF7769C1A}
-13026210.9388,3852184.5047,253,Bonita,Unincorporated,2020/03/29 08:00:00+00,4,{86F41697-E54D-4DD3-BFAC-CD31CEB6CB27}
-13023703.1721,3859438.9896,254,Spring Valley,Unincorporated,2020/03/29 08:00:00+00,12,{23196B38-2570-43CF-AC30-C2D9CD749B35}
,,255,Unknown,Unknown,2020/03/29 08:00:00+00,29,{64DA54F9-54E1-46B6-BE56-55B22E6C27DB}
-13055943.7678,3911860.2881,256,CARLSBAD,Incorporated City,2020/03/30 08:00:00+00,27,{216A0E46-BA13-4D0F-9EFB-EC8A0D63C0EE}
-13025980.1151,3845995.7071,257,CHULA VISTA,Incorporated City,2020/03/30 08:00:00+00,38,{A2938F63-BF86-4A24-95B8-F92CC9104007}
-13040305.7757,3849683.3521,258,CORONADO,Incorporated City,2020/03/30 08:00:00+00,1,{83EDD571-ED1D-48B5-9FAF-9456F739B43E}
-13053598.1182,3890456.4197,259,DEL MAR,Incorporated City,2020/03/30 08:00:00+00,5,{B3ADD770-B690-4422-838B-41A8D9ECA7E7}
-13019977.8232,3869010.3783,260,EL CAJON,Incorporated City,2020/03/30 08:00:00+00,36,{6FE25DF2-3236-4EE6-99F4-8B38C8A0B7EB}
-13053457.8827,3901822.0345,261,ENCINITAS,Incorporated City,2020/03/30 08:00:00+00,20,{161314F5-85FE-47B5-A9C6-F6E9097D2E76}
-13032422.3731,3913182.7739,262,ESCONDIDO,Incorporated City,2020/03/30 08:00:00+00,11,{AAE15375-5492-4541-91D0-D08D3E0F24BE}
-13037555.5062,3838223.8478,263,IMPERIAL BEACH,Incorporated City,2020/03/30 08:00:00+00,0,{4272D7FF-12EC-4566-B7C7-3C7CE6122409}
-13026645.6096,3864877.6567,264,LA MESA,Incorporated City,2020/03/30 08:00:00+00,8,{27B9824F-C2C5-4D3D-B1B1-3D46E98D1EEC}
-13028211.636,3859954.5455,265,LEMON GROVE,Incorporated City,2020/03/30 08:00:00+00,5,{CF782B6D-5E71-4879-BBAF-F6C1C6F35013}
-13035021.6577,3851915.3974,266,NATIONAL CITY,Incorporated City,2020/03/30 08:00:00+00,10,{A6FA2C85-231A-4E60-ADBC-1D0B22A11618}
-13058713.0221,3925163.5645,267,OCEANSIDE,Incorporated City,2020/03/30 08:00:00+00,17,{B3B82F34-C083-453F-8886-5B168ABDCC99}
-13026621.7138,3893603.7466,268,POWAY,Incorporated City,2020/03/30 08:00:00+00,7,{DFF2A9CE-C5E7-4715-948C-9227780F6994}
-13043317.7596,3913521.8578,269,SAN MARCOS,Incorporated City,2020/03/30 08:00:00+00,5,{E0F8AB92-0582-4A52-96DF-3E4588572578}
-13022693.0821,3876133.215,270,SANTEE,Incorporated City,2020/03/30 08:00:00+00,5,{E7EFED57-2125-493F-BF7B-0D37C5AF024F}
-13053032.9052,3894545.1224,271,SOLANA BEACH,Incorporated City,2020/03/30 08:00:00+00,3,{147C28DD-6B94-4B08-883B-DACD2DA8EC69}
-13050937.1562,3920504.8702,272,VISTA,Incorporated City,2020/03/30 08:00:00+00,8,{477E4ABA-B064-41F8-A254-363BA98D8E29}
-13036572.8683,3877908.5737,273,SAN DIEGO,Incorporated City,2020/03/30 08:00:00+00,422,{DECF5A75-3EDD-4818-A9A0-593CF3C44029}
-13047217.8826,3898975.5031,274,Rancho Santa Fe,Unincorporated,2020/03/30 08:00:00+00,11,{2DD8FF63-6A9C-483A-B0D9-008A9F560E58}
-13009769.1049,3900855.9098,275,Ramona,Unincorporated,2020/03/30 08:00:00+00,4,{6BC4E1BA-DEAD-43DA-8C97-2A73E2DB5637}
-13049711.3295,3944429.484,276,Fallbrook,Unincorporated,2020/03/30 08:00:00+00,4,{16C86A59-F644-4F54-B1AD-7FF40CA9D7A8}
-13015632.7422,3876391.0926,277,Lakeside,Unincorporated,2020/03/30 08:00:00+00,5,{5D028464-75F7-4D2A-A49E-3F917B5FFE94}
-13026210.9388,3852184.5047,278,Bonita,Unincorporated,2020/03/30 08:00:00+00,3,{7B9457D4-56F4-4B54-896F-EBCFD732A42F}
-13023703.1721,3859438.9896,279,Spring Valley,Unincorporated,2020/03/30 08:00:00+00,17,{1461ACA7-FAB1-42A4-81A6-86CAA9E55CCE}
-12996500.6701,3876217.1641,280,Other,Unincorporated,2020/03/30 08:00:00+00,26,{E20C63CB-BED6-45A4-AA7A-4348B8376816}
-13358862.483,3894963.5639,281,Unknown,Unknow,2020/03/30 08:00:00+00,36,{5051D953-07AB-479F-B0DC-DFD574523EE6}
-13055943.7678,3911860.2881,282,CARLSBAD,Incorporated City,2020/03/31 08:00:00+00,30,{221DBE34-332F-4A96-8C6D-A29D4E64289F}
-13025980.1151,3845995.7071,283,CHULA VISTA,Incorporated City,2020/03/31 08:00:00+00,52,{465B5208-C894-447B-A2BB-F54020653513}
-13040305.7757,3849683.3521,284,CORONADO,Incorporated City,2020/03/31 08:00:00+00,2,{ABF47986-376E-45C8-8648-065F7E25D414}
-13053598.1182,3890456.4197,285,DEL MAR,Incorporated City,2020/03/31 08:00:00+00,5,{4E065C72-699E-4BEF-8F6C-AEC1914CA34D}
-13019977.8232,3869010.3783,286,EL CAJON,Incorporated City,2020/03/31 08:00:00+00,38,{47B3D918-5974-4B91-BB75-E998A683A1A8}
-13053457.8827,3901822.0345,287,ENCINITAS,Incorporated City,2020/03/31 08:00:00+00,24,{DDC40B1F-7696-4580-98CC-10FDF0E34D0D}
-13032422.3731,3913182.7739,288,ESCONDIDO,Incorporated City,2020/03/31 08:00:00+00,14,{6C017D3E-6081-4E6A-AA4F-55AFF8BB55AF}
-13037555.5062,3838223.8478,289,IMPERIAL BEACH,Incorporated City,2020/03/31 08:00:00+00,0,{9D01C600-B0BD-4414-B47B-419D84E299F0}
-13026645.6096,3864877.6567,290,LA MESA,Incorporated City,2020/03/31 08:00:00+00,11,{2AA62BCA-512A-4253-8AA2-0216DDEB5019}
-13028211.636,3859954.5455,291,LEMON GROVE,Incorporated City,2020/03/31 08:00:00+00,5,{A78D5493-06F0-4550-A111-D00EEEFB032F}
-13035021.6577,3851915.3974,292,NATIONAL CITY,Incorporated City,2020/03/31 08:00:00+00,11,{8D7986A0-1E2C-4E5C-B7B3-CB650A3868C9}
-13058713.0221,3925163.5645,293,OCEANSIDE,Incorporated City,2020/03/31 08:00:00+00,20,{9C44BAE1-233E-47B8-963D-EE9109649F5B}
-13026621.7138,3893603.7466,294,POWAY,Incorporated City,2020/03/31 08:00:00+00,9,{1A0B37DB-11E7-4484-ABC5-7DFDE58381C2}
-13043317.7596,3913521.8578,295,SAN MARCOS,Incorporated City,2020/03/31 08:00:00+00,10,{9AC76FD2-941B-4D8A-993E-FD95BF7B9183}
-13022693.0821,3876133.215,296,SANTEE,Incorporated City,2020/03/31 08:00:00+00,5,{8FCF2093-575A-4155-9161-9FF764ADF696}
-13053032.9052,3894545.1224,297,SOLANA BEACH,Incorporated City,2020/03/31 08:00:00+00,3,{9C3EA2D8-6CFD-483C-9441-969AFF38B6F9}
-13050937.1562,3920504.8702,298,VISTA,Incorporated City,2020/03/31 08:00:00+00,9,{90DBEE94-0227-442F-900D-BBFF95150AF4}
-13036572.8683,3877908.5737,299,SAN DIEGO,Incorporated City,2020/03/31 08:00:00+00,486,{06282B1C-75A6-405F-9FCF-D264AD19D977}
-13047217.8826,3898975.5031,300,Rancho Santa Fe,Unincorporated,2020/03/31 08:00:00+00,12,{87CD3499-BE1E-4B30-99C1-30026E6A725D}
-13009769.1049,3900855.9098,301,Ramona,Unincorporated,2020/03/31 08:00:00+00,4,{5BAAB36B-9382-43CD-B6F5-1514CB3638BF}
-13049711.3295,3944429.484,302,Fallbrook,Unincorporated,2020/03/31 08:00:00+00,4,{23C29B72-EA35-4BBE-905E-D92350F3EEE6}
-13015632.7422,3876391.0926,303,Lakeside,Unincorporated,2020/03/31 08:00:00+00,8,{4EBFDC81-26D4-426D-AC5D-16CB8BAE04FA}
-13026210.9388,3852184.5047,304,Bonita,Unincorporated,2020/03/31 08:00:00+00,6,{86633189-3061-4D80-88EC-6B782D066C80}
-13023703.1721,3859438.9896,305,Spring Valley,Unincorporated,2020/03/31 08:00:00+00,18,{3756B3A0-355F-4BF8-8783-4CB821418A32}
-12996500.6701,3876217.1641,306,Other,Unincorporated,2020/03/31 08:00:00+00,34,{5E059536-AB27-45E3-AB0D-D84EC67B00E7}
-13358862.483,3894963.5639,307,Unknown,Unknow,2020/03/31 08:00:00+00,28,{EE236920-75C3-494B-AA36-0A237AD99757}
-13020827.4191,3942223.4824,308,Pauma Valley,Unincorporated,2020/03/31 08:00:00+00,1,{04D03952-2A03-4C4E-AED4-8D650EF77595}
-13055943.7678,3911860.2881,309,CARLSBAD,Incorporated City,2020/04/01 08:00:00+00,32,{0465D73C-4F8B-4C8E-BD61-74F156C5A36F}
-13025980.1151,3845995.7071,310,CHULA VISTA,Incorporated City,2020/04/01 08:00:00+00,65,{6D7A01BA-8259-4011-8F59-D11D7716D6E8}
-13040305.7757,3849683.3521,311,CORONADO,Incorporated City,2020/04/01 08:00:00+00,2,{0B4A90B4-70F0-49B9-BE76-9F51097B8189}
-13053598.1182,3890456.4197,312,DEL MAR,Incorporated City,2020/04/01 08:00:00+00,5,{B4C07121-E3BE-41E6-8601-773D2C5F92B9}
-13019977.8232,3869010.3783,313,EL CAJON,Incorporated City,2020/04/01 08:00:00+00,43,{20C63334-D898-4653-BCF3-F2372E512053}
-13053457.8827,3901822.0345,314,ENCINITAS,Incorporated City,2020/04/01 08:00:00+00,25,{77FECA56-50F0-4C27-8094-1F4EB51C3E47}
-13032422.3731,3913182.7739,315,ESCONDIDO,Incorporated City,2020/04/01 08:00:00+00,23,{4D2E48A5-8CF5-4EFD-A2F1-C1E0C607F7F0}
-13037555.5062,3838223.8478,316,IMPERIAL BEACH,Incorporated City,2020/04/01 08:00:00+00,1,{B20B4D7C-FD7F-4F8D-AC4A-3BA3FB7346EE}
-13026645.6096,3864877.6567,317,LA MESA,Incorporated City,2020/04/01 08:00:00+00,12,{A09E45C3-78B9-4156-8D1C-89994DCD5812}
-13028211.636,3859954.5455,318,LEMON GROVE,Incorporated City,2020/04/01 08:00:00+00,8,{50E963E6-2CBB-49CF-9173-A4EDBA50FDD1}
-13035021.6577,3851915.3974,319,NATIONAL CITY,Incorporated City,2020/04/01 08:00:00+00,12,{A9B160CA-7FC4-4177-9606-DF180C30017C}
-13058713.0221,3925163.5645,320,OCEANSIDE,Incorporated City,2020/04/01 08:00:00+00,22,{CB6FED24-44DC-4537-87D5-2696E91F3FB6}
-13026621.7138,3893603.7466,321,POWAY,Incorporated City,2020/04/01 08:00:00+00,10,{04B96963-477F-48B2-841D-D051C0FEBD40}
-13043317.7596,3913521.8578,322,SAN MARCOS,Incorporated City,2020/04/01 08:00:00+00,12,{6C452E3A-7711-44AD-B43E-A727DD5876CF}
-13022693.0821,3876133.215,323,SANTEE,Incorporated City,2020/04/01 08:00:00+00,10,{D58D3613-F574-42C6-9023-EF125FFF49B6}
-13053032.9052,3894545.1224,324,SOLANA BEACH,Incorporated City,2020/04/01 08:00:00+00,5,{B82671F2-1061-4666-AC69-F08F687294C6}
-13050937.1562,3920504.8702,325,VISTA,Incorporated City,2020/04/01 08:00:00+00,9,{C7349435-0601-4F35-8E90-286C82B3BED0}
-13036572.8683,3877908.5737,326,SAN DIEGO,Incorporated City,2020/04/01 08:00:00+00,540,{A7ED0AC8-4AD9-4A74-88B4-ED4D7E2F5658}
-13047217.8826,3898975.5031,327,Rancho Santa Fe,Unincorporated,2020/04/01 08:00:00+00,14,{A513780B-8219-40D2-9C0E-4093EB23D0C3}
-13009769.1049,3900855.9098,328,Ramona,Unincorporated,2020/04/01 08:00:00+00,4,{E126F5D4-5F33-4631-86D4-8F1311866BCE}
-13049711.3295,3944429.484,329,Fallbrook,Unincorporated,2020/04/01 08:00:00+00,6,{FDE7B657-3F35-4D2A-BA16-0FA068C068B7}
-13015632.7422,3876391.0926,330,Lakeside,Unincorporated,2020/04/01 08:00:00+00,8,{EB722FAF-D23E-4F26-8A88-CEB5C60A0617}
-13026210.9388,3852184.5047,331,Bonita,Unincorporated,2020/04/01 08:00:00+00,6,{33B42F67-9573-4162-9096-9834D6B7CF46}
-13023703.1721,3859438.9896,332,Spring Valley,Unincorporated,2020/04/01 08:00:00+00,21,{79B78FB9-247D-4BF1-8B29-61EC384222B7}
-12996500.6701,3876217.1641,333,Other,Unincorporated,2020/04/01 08:00:00+00,40,{BEFB172D-DB38-434A-9DB1-2E699DBA79B4}
-13358862.483,3894963.5639,334,Unknown,Unknow,2020/04/01 08:00:00+00,29,{7BA91818-0128-49B4-AB2A-319F7FE2C145}
-13020827.4191,3942223.4824,335,Pauma Valley,Unincorporated,2020/04/01 08:00:00+00,2,{1720262F-2B5B-4625-BA55-7CB0BD64CC7B}
-13055943.7678,3911860.2881,336,CARLSBAD,Incorporated City,2020/04/02 08:00:00+00,37,{B4664675-D1E2-4BAC-9AD9-4C832AD4F4B8}
-13025980.1151,3845995.7071,337,CHULA VISTA,Incorporated City,2020/04/02 08:00:00+00,75,{3B03EF77-4406-4E45-8F4A-4B3E33FFCD65}
-13040305.7757,3849683.3521,338,CORONADO,Incorporated City,2020/04/02 08:00:00+00,4,{CFCB429B-76EF-4149-8E67-0E7C93CB1865}
-13053598.1182,3890456.4197,339,DEL MAR,Incorporated City,2020/04/02 08:00:00+00,7,{F5E00D74-9ABC-49DB-940A-302A5D16B616}
-13019977.8232,3869010.3783,340,EL CAJON,Incorporated City,2020/04/02 08:00:00+00,60,{A2DD7C1B-1EEC-43BD-BC28-FE5B8E73C85C}
-13053457.8827,3901822.0345,341,ENCINITAS,Incorporated City,2020/04/02 08:00:00+00,27,{DDE747AA-8A2E-40DE-855C-42560112159F}
-13032422.3731,3913182.7739,342,ESCONDIDO,Incorporated City,2020/04/02 08:00:00+00,26,{CD8C4032-BA25-42BA-9015-C4CF8FD28AD9}
-13037555.5062,3838223.8478,343,IMPERIAL BEACH,Incorporated City,2020/04/02 08:00:00+00,2,{0F5ADF2A-5E3C-444E-8F9B-28F78A410CA9}
-13026645.6096,3864877.6567,344,LA MESA,Incorporated City,2020/04/02 08:00:00+00,15,{E6714F0A-B53E-44E3-9A07-D956E316B81B}
-13028211.636,3859954.5455,345,LEMON GROVE,Incorporated City,2020/04/02 08:00:00+00,10,{FF0E8E6F-FC3E-4C8D-887E-CECDDE94EE0B}
-13035021.6577,3851915.3974,346,NATIONAL CITY,Incorporated City,2020/04/02 08:00:00+00,18,{41E9C414-2A3E-43C7-A8D8-DBB55EADCCF2}
-13058713.0221,3925163.5645,347,OCEANSIDE,Incorporated City,2020/04/02 08:00:00+00,27,{DA8EED11-F6BB-4D05-A1D1-8CE19F93BD09}
-13026621.7138,3893603.7466,348,POWAY,Incorporated City,2020/04/02 08:00:00+00,13,{99990012-C7C0-4779-9C3C-F772998602C8}
-13043317.7596,3913521.8578,349,SAN MARCOS,Incorporated City,2020/04/02 08:00:00+00,13,{F71896EE-1365-4A98-B213-1B8BE4046A50}
-13022693.0821,3876133.215,350,SANTEE,Incorporated City,2020/04/02 08:00:00+00,12,{2FB925A6-E513-488D-96C7-D0F3867B0E55}
-13053032.9052,3894545.1224,351,SOLANA BEACH,Incorporated City,2020/04/02 08:00:00+00,5,{E095589D-A5ED-4143-9F2A-642286CCCA7C}
-13050937.1562,3920504.8702,352,VISTA,Incorporated City,2020/04/02 08:00:00+00,15,{FE7C6D94-4422-41FF-ACEA-C6ED70D1465E}
-13036572.8683,3877908.5737,353,SAN DIEGO,Incorporated City,2020/04/02 08:00:00+00,614,{A2B9D5C1-48E7-4779-836C-C949341B9BFD}
-13047217.8826,3898975.5031,354,Rancho Santa Fe,Unincorporated,2020/04/02 08:00:00+00,13,{A765CFD7-E8A4-4632-A001-9DD3DF103678}
-13009769.1049,3900855.9098,355,Ramona,Unincorporated,2020/04/02 08:00:00+00,6,{F934DF90-48CC-4FE0-B4E4-6AEC86117922}
-13049711.3295,3944429.484,356,Fallbrook,Unincorporated,2020/04/02 08:00:00+00,5,{236BCB03-9274-4D2E-8C72-3DF7DB743940}
